"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"172","mmu01524","Platinum drug resistance",72,0.888888888888889,1,1,0.904693603515625,0.333333333333333,1
"173","mmu02010","ABC transporters",37,0.637931034482759,1,1,0.892181396484375,0.324324324324324,1
"174","mmu03008","Ribosome biogenesis in eukaryotes",75,0.490196078431373,1,1,0.972015380859375,0.173333333333333,1
"175","mmu03010","Ribosome",188,0.573170731707317,1,1,0.995025634765625,0.0652173913043478,1
"176","mmu03013","Nucleocytoplasmic transport",107,0.906779661016949,1,1,0.962188720703125,0.149532710280374,1
"177","mmu03015","mRNA surveillance pathway",93,0.894230769230769,1,1,0.955413818359375,0.195652173913043,1
"178","mmu03018","RNA degradation",76,0.91566265060241,1,1,0.939971923828125,0.2,1
"179","mmu03020","RNA polymerase",32,1,1,1,0.981231689453125,0.125,1
"180","mmu03022","Basal transcription factors",41,0.931818181818182,1,1,0.955413818359375,0.170731707317073,1
"181","mmu03030","DNA replication",35,0.972222222222222,1,1,0.932708740234375,0.228571428571429,1
"182","mmu03040",NA,232,0.22011385199241,1,1,0.985015869140625,0.0973451327433628,1
"183","mmu03050","Proteasome",44,0.936170212765957,1,1,0.971954345703125,0.181818181818182,1
"184","mmu03060","Protein export",34,0.80952380952381,1,1,0.936981201171875,0.272727272727273,1
"185","mmu03082","ATP-dependent chromatin remodeling",111,0.822222222222222,1,1,0.969940185546875,0.18018018018018,1
"186","mmu03083","Polycomb repressive complex",81,0.920454545454545,1,1,0.924102783203125,0.2875,1
"187","mmu03264","Virion - Flavivirus and Alphavirus",3,0.230769230769231,1,1,0.999969482421875,0,1
"188","mmu03266","Virion - Herpesvirus",7,0.7,1,1,0.954620361328125,0.285714285714286,1
"189","mmu03267",NA,4,1,1,1,0.965789794921875,0.25,1
"190","mmu03273","Virion - Lassa virus and SFTS virus",9,0.428571428571429,1,1,0.929779052734375,0.333333333333333,1
"191","mmu03320","PPAR signaling pathway",56,0.629213483146067,1,1,0.948394775390625,0.267857142857143,1
"192","mmu03410","Base excision repair",45,0.957446808510638,1,1,0.945648193359375,0.155555555555556,1
"193","mmu03420","Nucleotide excision repair",57,0.982758620689655,1,1,0.955963134765625,0.12280701754386,1
"194","mmu03430","Mismatch repair",23,1,1,1,0.887725830078125,0.260869565217391,1
"195","mmu03440","Homologous recombination",40,0.952380952380952,1,1,0.978485107421875,0.075,1
"196","mmu03450","Non-homologous end-joining",12,0.923076923076923,1,1,0.965789794921875,0.25,1
"197","mmu03460","Fanconi anemia pathway",52,1,1,1,0.914031982421875,0.269230769230769,1
"198","mmu04010","MAPK signaling pathway",259,0.866220735785953,1,1,0.884124755859375,0.324324324324324,1
"199","mmu04014","Ras signaling pathway",203,0.856540084388186,1,1,0.899200439453125,0.334975369458128,1
"200","mmu04015","Rap1 signaling pathway",184,0.85981308411215,1,1,0.913482666015625,0.326086956521739,1
"201","mmu04020","Calcium signaling pathway",191,0.749019607843137,1,1,0.893463134765625,0.350785340314136,1
"202","mmu04022","cGMP-PKG signaling pathway",140,0.813953488372093,1,1,0.925933837890625,0.268115942028986,1
"203","mmu04024","cAMP signaling pathway",170,0.758928571428571,1,1,0.922149658203125,0.313609467455621,1
"204","mmu04060","Cytokine-cytokine receptor interaction",126,0.428571428571429,1,1,0.924102783203125,0.248,1
"205","mmu04061","Viral protein interaction with cytokine and cytokine receptor",27,0.284210526315789,1,1,0.931671142578125,0.307692307692308,1
"206","mmu04062","Chemokine signaling pathway",128,0.65979381443299,1,1,0.928070068359375,0.299212598425197,1
"207","mmu04064","NF-kappa B signaling pathway",84,0.785046728971963,1,1,0.932037353515625,0.285714285714286,1
"208","mmu04066","HIF-1 signaling pathway",103,0.88034188034188,1,1,0.884979248046875,0.352941176470588,1
