"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"74","mmu00140","Steroid hormone biosynthesis",20,0.198019801980198,1,1,0.766510009765625,0.55,0.258420267793551
"75","mmu04666","Fc gamma R-mediated phagosome formation",87,0.925531914893617,1,1,0.734527587890625,0.551724137931034,0.27513368609521
"76","mmu00513","Various types of N-glycan biosynthesis",42,0.91304347826087,1,1,0.724822998046875,0.5,0.289016108933688
"77","mmu03450","Non-homologous end-joining",12,0.923076923076923,1,1,0.781402587890625,0.5,0.309302335250395
"78","mmu00515","Mannose type O-glycan biosynthesis",21,0.91304347826087,1,1,0.748565673828125,0.523809523809524,0.324700266218514
"79","mmu00250","Alanine, aspartate and glutamate metabolism",33,0.846153846153846,1,1,0.772186279296875,0.53125,0.328869845216321
"80","mmu04072","Phospholipase D signaling pathway",123,0.825503355704698,1,1,0.746124267578125,0.528455284552846,0.341815501718142
"81","mmu03430","Mismatch repair",23,1,1,1,0.714691162109375,0.478260869565217,0.358841072416836
"82","mmu00232",NA,2,0.333333333333333,1,1,0.494232177734375,0,0.366536989681883
"83","mmu05170","Human immunodeficiency virus 1 infection",187,0.775933609958506,1,1,0.741729736328125,0.502673796791444,0.366702052307263
"84","mmu04151","PI3K-Akt signaling pathway",272,0.739130434782609,1,1,0.730743408203125,0.529411764705882,0.371603625930518
"85","mmu04820","Cytoskeleton in muscle cells",177,0.759656652360515,1,1,0.745697021484375,0.551136363636364,0.400071133686272
"86","mmu05206","MicroRNAs in cancer",172,0.540880503144654,1,1,0.766448974609375,0.511627906976744,0.417774265209579
"87","mmu04115","p53 signaling pathway",72,0.96,1,1,0.755767822265625,0.513888888888889,0.475868593659463
"88","mmu00910","Nitrogen metabolism",14,0.823529411764706,1,1,0.724822998046875,0.571428571428571,0.507881244061488
"89","mmu00061","Fatty acid biosynthesis",15,0.789473684210526,1,1,0.765960693359375,0.4,0.511056236947893
"90","mmu00071","Fatty acid degradation",40,0.769230769230769,1,1,0.717071533203125,0.5,0.526857877607668
"91","mmu05200",NA,437,0.795992714025501,1,1,0.763580322265625,0.512585812356979,0.530218037478452
"92","mmu01240","Biosynthesis of cofactors",117,0.764705882352941,1,1,0.767608642578125,0.52991452991453,0.543285999807673
"93","mmu01100",NA,1296,0.775583482944345,1,1,0.743438720703125,0.513931888544892,0.558833925722453
"94","mmu00340","Histidine metabolism",18,0.692307692307692,1,1,0.721527099609375,0.555555555555556,0.560827015990796
"95","mmu04530","Tight junction",140,0.828402366863905,1,1,0.758758544921875,0.471428571428571,0.591580839948286
"96","mmu04068","FoxO signaling pathway",114,0.857142857142857,1,1,0.776275634765625,0.543859649122807,0.592879744894762
"97","mmu04540","Gap junction",73,0.848837209302326,1,1,0.775970458984375,0.520547945205479,0.592879744894762
"98","mmu05230","Central carbon metabolism in cancer",64,0.927536231884058,1,1,0.771942138671875,0.546875,0.592879744894762
"99","mmu05100","Bacterial invasion of epithelial cells",68,0.883116883116883,1,1,0.762847900390625,0.514705882352941,0.603007129661462
"100","mmu05017","Spinocerebellar ataxia",131,0.929078014184397,1,1,0.763336181640625,0.519083969465649,0.622337637945617
"101","mmu04020","Calcium signaling pathway",181,0.709803921568627,1,1,0.762481689453125,0.519337016574586,0.64842525657702
"102","mmu05163","Human cytomegalovirus infection",187,0.736220472440945,1,1,0.763885498046875,0.502673796791444,0.67301493758483
"103","mmu04612","Antigen processing and presentation",51,0.593023255813954,1,1,0.758148193359375,0.470588235294118,0.682511058563786
"104","mmu05169","Epstein-Barr virus infection",175,0.770925110132159,1,1,0.770965576171875,0.502857142857143,0.688855248061808
"105","mmu04550","Signaling pathways regulating pluripotency of stem cells",121,0.864285714285714,1,1,0.766510009765625,0.495867768595041,0.691193108345996
"106","mmu04218","Cellular senescence",154,0.850828729281768,1,1,0.761749267578125,0.509803921568627,0.701906944553815
"107","mmu05215","Prostate cancer",94,0.878504672897196,1,1,0.775360107421875,0.5,0.724404522654745
"108","mmu05216","Thyroid cancer",36,0.972972972972973,1,1,0.781402587890625,0.472222222222222,0.724404522654745
"109","mmu04071","Sphingolipid signaling pathway",111,0.847328244274809,1,1,0.779022216796875,0.504504504504504,0.729741682443434
"110","mmu05219","Bladder cancer",36,0.878048780487805,1,1,0.781036376953125,0.5,0.741862535052455
"111","mmu04660","T cell receptor signaling pathway",99,0.811475409836066,1,1,0.772308349609375,0.484848484848485,0.78177450277068
"112","mmu00010","Glycolysis / Gluconeogenesis",55,0.82089552238806,1,1,0.772796630859375,0.537037037037037,0.783023213600563
"113","mmu03272","Virion - Hepatitis viruses",33,0.647058823529412,1,1,0.760101318359375,0.484848484848485,0.862911259543024
"114","mmu00310","Lysine degradation",58,0.90625,1,1,0.778594970703125,0.431034482758621,0.872026894045837
"115","mmu04390","Hippo signaling pathway",134,0.848101265822785,1,1,0.771575927734375,0.496240601503759,0.881197972479437
"116","mmu04922","Glucagon signaling pathway",85,0.817307692307692,1,1,0.776214599609375,0.517647058823529,0.907210621041086
"117","mmu05231","Choline metabolism in cancer",91,0.928571428571429,1,1,0.778656005859375,0.483516483516484,0.913525292322081
"118","mmu04382","Cornified envelope formation",98,0.441441441441441,1,1,0.781707763671875,0.479591836734694,0.918082061589437
"119","mmu05202","Transcriptional misregulation in cancer",146,0.666666666666667,1,1,0.774810791015625,0.506849315068493,0.918146538926596
"120","mmu01521","EGFR tyrosine kinase inhibitor resistance",77,0.9625,1,1,0.779327392578125,0.493506493506494,0.922038681566948
"121","mmu04010","MAPK signaling pathway",251,0.839464882943144,1,1,0.778350830078125,0.50996015936255,0.922038681566948
"122","mmu04972","Pancreatic secretion",60,0.521739130434783,1,1,0.781036376953125,0.483333333333333,0.935357942200256
"123","mmu04975","Fat digestion and absorption",24,0.558139534883721,1,1,0.791839599609375,0.5,0.935357942200256
"124","mmu01250","Biosynthesis of nucleotide sugars",34,0.894736842105263,1,1,0.782379150390625,0.5,0.946887242237105
"125","mmu04917","Prolactin signaling pathway",59,0.797297297297297,1,1,0.772674560546875,0.508474576271186,0.946887242237105
"126","mmu00020","Citrate cycle (TCA cycle)",29,0.90625,1,1,0.790313720703125,0.482758620689655,0.952375154841681
"127","mmu00230","Purine metabolism",102,0.761194029850746,1,1,0.776641845703125,0.529411764705882,0.954753189141593
"128","mmu05220","Chronic myeloid leukemia",74,0.973684210526316,1,1,0.783416748046875,0.513513513513513,0.965299020655147
"129","mmu03320","PPAR signaling pathway",53,0.595505617977528,1,1,0.786346435546875,0.509433962264151,0.973161462629242
"130","mmu05224","Breast cancer",124,0.843537414965986,1,1,0.786224365234375,0.475806451612903,0.987756913974389
"131","mmu05223","Non-small cell lung cancer",72,1,1,1,0.792205810546875,0.472222222222222,0.996813136148659
"132","mmu05226","Gastric cancer",126,0.84,1,1,0.783721923828125,0.484126984126984,0.996813136148659
"133","mmu05330","Allograft rejection",20,0.344827586206897,1,1,0.808441162109375,0.5,0.997614097394724
"134","mmu05332","Graft-versus-host disease",19,0.327586206896552,1,1,0.784393310546875,0.526315789473684,0.997614097394724
"135","mmu05416","Viral myocarditis",58,0.630434782608696,1,1,0.792938232421875,0.517241379310345,0.997614097394724
"136","mmu00440",NA,6,1,1,1,0.846038818359375,0.333333333333333,0.998461325852891
"137","mmu01212","Fatty acid metabolism",57,0.919354838709677,1,1,0.784698486328125,0.456140350877193,0.998479412852682
"138","mmu05168","Herpes simplex virus 1 infection",149,0.712918660287081,1,1,0.795684814453125,0.459459459459459,0.998761804119987
"139","mmu00620","Pyruvate metabolism",41,0.911111111111111,1,1,0.800018310546875,0.48780487804878,0.998796697902665
"140","mmu03020","RNA polymerase",32,1,1,1,0.798736572265625,0.46875,0.998805038538979
"141","mmu03420","Nucleotide excision repair",57,0.982758620689655,1,1,0.784820556640625,0.43859649122807,0.998805038538979
"142","mmu04371","Apelin signaling pathway",109,0.778571428571429,1,1,0.789031982421875,0.5,0.998821343112524
"143","mmu04144","Endocytosis",236,0.880597014925373,1,1,0.792022705078125,0.472340425531915,0.998823654068489
"144","mmu05165","Human papillomavirus infection",273,0.764705882352941,1,1,0.790618896484375,0.454212454212454,0.998840030033172
"145","mmu04120","Ubiquitin mediated proteolysis",142,0.91025641025641,1,1,0.791717529296875,0.492957746478873,0.998847156873682
"146","mmu05222","Small cell lung cancer",86,0.914893617021277,1,1,0.792694091796875,0.5,0.99885572793637
"147","mmu01232","Nucleotide metabolism",69,0.821428571428571,1,1,0.795867919921875,0.492753623188406,0.998856762867889
"148","mmu04710","Circadian rhythm",31,0.911764705882353,1,1,0.810211181640625,0.483870967741935,0.998914033692071
"149","mmu05205","Proteoglycans in cancer",169,0.82843137254902,1,1,0.790557861328125,0.476190476190476,0.998925622106183
"150","mmu05211","Renal cell carcinoma",67,0.957142857142857,1,1,0.806365966796875,0.432835820895522,0.998925622106183
"151","mmu04979","Cholesterol metabolism",39,0.764705882352941,1,1,0.797454833984375,0.512820512820513,0.9989282619749
"152","mmu04110","Cell cycle",153,0.974522292993631,1,1,0.807830810546875,0.477124183006536,0.998960231472043
"153","mmu00280","Valine, leucine and isoleucine degradation",53,0.929824561403509,1,1,0.786651611328125,0.461538461538462,0.999004592223879
"154","mmu04066","HIF-1 signaling pathway",99,0.846153846153846,1,1,0.799530029296875,0.5,0.999087085344527
"155","mmu04950","Maturity onset diabetes of the young",16,0.592592592592593,1,1,0.810516357421875,0.4375,0.99921595665209
"156","mmu05022","Pathways of neurodegeneration - multiple diseases",421,0.875259875259875,1,1,0.820709228515625,0.424821002386635,0.999218577424043
"157","mmu04630","JAK-STAT signaling pathway",102,0.596491228070175,1,1,0.793365478515625,0.509803921568627,0.999226483034591
"158","mmu04911","Insulin secretion",63,0.732558139534884,1,1,0.791412353515625,0.492063492063492,0.999229132769144
"159","mmu04925","Aldosterone synthesis and secretion",76,0.730769230769231,1,1,0.795562744140625,0.473684210526316,0.999229132769144
"160","mmu04931","Insulin resistance",93,0.845454545454545,1,1,0.796356201171875,0.478260869565217,0.999234454215589
"161","mmu03050","Proteasome",44,0.936170212765957,1,1,0.794158935546875,0.454545454545455,0.999264256257816
"162","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",71,0.825581395348837,1,1,0.797821044921875,0.549295774647887,0.999331995726153
"163","mmu05214","Glioma",69,0.92,1,1,0.796478271484375,0.478260869565217,0.999426289772003
"164","mmu00564","Glycerophospholipid metabolism",90,0.882352941176471,1,1,0.786041259765625,0.488888888888889,0.999437962949044
"165","mmu03018","RNA degradation",76,0.91566265060241,1,1,0.831207275390625,0.426666666666667,0.999512885222649
"166","mmu04672","Intestinal immune network for IgA production",20,0.465116279069767,1,1,0.809173583984375,0.55,0.999524826963666
"167","mmu04330","Notch signaling pathway",59,0.921875,1,1,0.803436279296875,0.423728813559322,0.999533334478508
"168","mmu04136","Autophagy - other",31,0.96875,1,1,0.810455322265625,0.516129032258065,0.999573176301346
"169","mmu04012","ErbB signaling pathway",79,0.94047619047619,1,1,0.809417724609375,0.481012658227848,0.999579831873837
"170","mmu04720","Long-term potentiation",56,0.835820895522388,1,1,0.812530517578125,0.4,0.999579831873837
"171","mmu04725","Cholinergic synapse",89,0.780701754385965,1,1,0.804473876953125,0.48314606741573,0.999579831873837
"172","mmu04933","AGE-RAGE signaling pathway in diabetic complications",82,0.811881188118812,1,1,0.790069580078125,0.524390243902439,0.999579831873837
"173","mmu05213","Endometrial cancer",56,0.96551724137931,1,1,0.806060791015625,0.446428571428571,0.999579831873837
"174","mmu04920","Adipocytokine signaling pathway",59,0.819444444444444,1,1,0.797515869140625,0.491525423728814,0.999582059083903
"175","mmu04022","cGMP-PKG signaling pathway",128,0.744186046511628,1,1,0.797454833984375,0.476190476190476,0.999675673524384
"176","mmu05203","Viral carcinogenesis",190,0.84070796460177,1,1,0.805999755859375,0.468421052631579,0.999715809651772
"177","mmu05160","Hepatitis C",118,0.719512195121951,1,1,0.804229736328125,0.466101694915254,0.999855016141278
"178","mmu01320",NA,2,1,1,1,0.846527099609375,0.5,0.999861556270897
"179","mmu04724","Glutamatergic synapse",93,0.794871794871795,1,1,0.801727294921875,0.505376344086022,0.99987473766616
"180","mmu04060","Cytokine-cytokine receptor interaction",117,0.397959183673469,1,1,0.807525634765625,0.482758620689655,0.999942736927436
"181","mmu00030","Pentose phosphate pathway",27,0.794117647058823,1,1,0.804840087890625,0.518518518518518,0.999963771385048
"182","mmu00240","Pyrimidine metabolism",46,0.807017543859649,1,1,0.860015869140625,0.41304347826087,0.999963771385048
"183","mmu00400",NA,5,0.555555555555556,1,1,0.846588134765625,0.5,0.999963771385048
"184","mmu00531","Glycosaminoglycan degradation",17,0.80952380952381,1,1,0.866119384765625,0.470588235294118,0.999963771385048
"185","mmu00780",NA,3,1,1,1,0.999969482421875,0,0.999963771385048
"186","mmu00790","Folate biosynthesis",20,0.769230769230769,1,1,0.846588134765625,0.5,0.999963771385048
"187","mmu04070","Phosphatidylinositol signaling system",88,0.916666666666667,1,1,0.793975830078125,0.488636363636364,0.999963771385048
"188","mmu04130","SNARE interactions in vesicular transport",29,0.852941176470588,1,1,0.915740966796875,0.310344827586207,0.999963771385048
"189","mmu04613","Neutrophil extracellular trap formation",145,0.69377990430622,1,1,0.838165283203125,0.406896551724138,0.999963771385048
"190","mmu04714","Thermogenesis",211,0.894067796610169,1,1,0.860382080078125,0.37799043062201,0.999963771385048
"191","mmu04723","Retrograde endocannabinoid signaling",116,0.753246753246753,1,1,0.894439697265625,0.37719298245614,0.999963771385048
"192","mmu04744","Phototransduction",14,0.518518518518518,1,1,0.791656494140625,0.5,0.999963771385048
"193","mmu04915","Estrogen signaling pathway",98,0.73134328358209,1,1,0.835052490234375,0.438775510204082,0.999963771385048
"194","mmu04962","Vasopressin-regulated water reabsorption",38,0.863636363636364,1,1,0.864105224609375,0.421052631578947,0.999963771385048
"195","mmu04966","Collecting duct acid secretion",22,0.814814814814815,1,1,0.888702392578125,0.318181818181818,0.999963771385048
"196","mmu04971","Gastric acid secretion",51,0.68,1,1,0.825286865234375,0.450980392156863,0.999963771385048
"197","mmu04977","Vitamin digestion and absorption",21,0.807692307692308,1,1,0.862518310546875,0.428571428571429,0.999963771385048
"198","mmu05033","Nicotine addiction",21,0.525,1,1,0.829498291015625,0.428571428571429,0.999963771385048
"199","mmu05034","Alcoholism",160,0.769230769230769,1,1,0.839019775390625,0.383647798742138,0.999963771385048
"200","mmu05161","Hepatitis B",136,0.829268292682927,1,1,0.831817626953125,0.433823529411765,0.999963771385048
"201","mmu05221","Acute myeloid leukemia",57,0.814285714285714,1,1,0.814056396484375,0.473684210526316,0.999963771385048
"202","mmu00062","Fatty acid elongation",27,0.9,1,1,0.833160400390625,0.444444444444444,0.999963771385048
"203","mmu00120","Primary bile acid biosynthesis",10,0.555555555555556,1,1,0.906463623046875,0.3,0.999963771385048
"204","mmu00130","Ubiquinone and other terpenoid-quinone biosynthesis",9,0.75,1,1,0.882110595703125,0.444444444444444,0.999963771385048
"205","mmu00190","Oxidative phosphorylation",127,0.900709219858156,1,1,0.910186767578125,0.296,0.999963771385048
"206","mmu00350","Tyrosine metabolism",28,0.7,1,1,0.858673095703125,0.444444444444444,0.999963771385048
"207","mmu00380","Tryptophan metabolism",33,0.634615384615385,1,1,0.866973876953125,0.40625,0.999963771385048
"208","mmu00410","beta-Alanine metabolism",29,0.90625,1,1,0.807952880859375,0.448275862068966,0.999963771385048
"209","mmu00470",NA,6,1,1,1,0.936981201171875,0.333333333333333,0.999963771385048
"210","mmu00510","N-Glycan biosynthesis",52,0.912280701754386,1,1,0.818389892578125,0.403846153846154,0.999963771385048
"211","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.952380952380952,1,1,0.846588134765625,0.5,0.999963771385048
"212","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,0.791666666666667,1,1,0.864105224609375,0.368421052631579,0.999963771385048
"213","mmu00541","Biosynthesis of various nucleotide sugars",20,0.952380952380952,1,1,0.895355224609375,0.368421052631579,0.999963771385048
"214","mmu00562","Inositol phosphate metabolism",69,0.896103896103896,1,1,0.796478271484375,0.507246376811594,0.999963771385048
"215","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,1,1,1,0.949676513671875,0.266666666666667,0.999963771385048
"216","mmu00565","Ether lipid metabolism",40,0.816326530612245,1,1,0.892303466796875,0.35,0.999963771385048
"217","mmu00590","Arachidonic acid metabolism",42,0.471910112359551,1,1,0.854095458984375,0.380952380952381,0.999963771385048
"218","mmu00591","Linoleic acid metabolism",18,0.327272727272727,1,1,0.859832763671875,0.388888888888889,0.999963771385048
"219","mmu00592","alpha-Linolenic acid metabolism",19,0.76,1,1,0.803741455078125,0.315789473684211,0.999963771385048
"220","mmu00650","Butanoate metabolism",22,0.814814814814815,1,1,0.846588134765625,0.363636363636364,0.999963771385048
"221","mmu00740",NA,8,1,1,1,0.918731689453125,0.375,0.999963771385048
"222","mmu00750",NA,9,1,1,1,0.804840087890625,0.555555555555556,0.999963771385048
"223","mmu00760","Nicotinate and nicotinamide metabolism",35,0.813953488372093,1,1,0.836456298828125,0.457142857142857,0.999963771385048
"224","mmu00770","Pantothenate and CoA biosynthesis",19,0.904761904761905,1,1,0.785247802734375,0.526315789473684,0.999963771385048
"225","mmu00860","Porphyrin metabolism",26,0.553191489361702,1,1,0.893890380859375,0.384615384615385,0.999963771385048
"226","mmu00900","Terpenoid backbone biosynthesis",21,0.91304347826087,1,1,0.891204833984375,0.380952380952381,0.999963771385048
"227","mmu00980","Metabolism of xenobiotics by cytochrome P450",36,0.473684210526316,1,1,0.864654541015625,0.388888888888889,0.999963771385048
"228","mmu00982","Drug metabolism - cytochrome P450",36,0.5,1,1,0.864654541015625,0.388888888888889,0.999963771385048
