"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"121","mmu04931","Insulin resistance",93,0.845454545454545,1,1,0.899261474609375,0.326086956521739,0.622135015114753
"122","mmu05212","Pancreatic cancer",75,0.986842105263158,1,1,0.904327392578125,0.28,0.656706885892961
"123","mmu04360","Axon guidance",162,0.895027624309392,1,1,0.908111572265625,0.339506172839506,0.707880800489331
"124","mmu04350","TGF-beta signaling pathway",93,0.830357142857143,1,1,0.907135009765625,0.354838709677419,0.715049757704099
"125","mmu05211","Renal cell carcinoma",67,0.957142857142857,1,1,0.895599365234375,0.238805970149254,0.715049757704099
"126","mmu04924","Renin secretion",47,0.626666666666667,1,1,0.903717041015625,0.319148936170213,0.731107116826226
"127","mmu00562","Inositol phosphate metabolism",69,0.896103896103896,1,1,0.903106689453125,0.347826086956522,0.747860013431706
"128","mmu04940","Type I diabetes mellitus",25,0.384615384615385,1,1,0.906402587890625,0.32,0.758242422109424
"129","mmu05165","Human papillomavirus infection",273,0.764705882352941,1,1,0.902496337890625,0.304029304029304,0.770330545320223
"130","mmu04927","Cortisol synthesis and secretion",49,0.680555555555556,1,1,0.902130126953125,0.326530612244898,0.792446670682064
"131","mmu00531","Glycosaminoglycan degradation",17,0.80952380952381,1,1,0.900299072265625,0.294117647058824,0.825882477077858
"132","mmu04630","JAK-STAT signaling pathway",102,0.596491228070175,1,1,0.905364990234375,0.264705882352941,0.83971893686412
"133","mmu05207","Chemical carcinogenesis - receptor activation",154,0.666666666666667,1,1,0.906158447265625,0.292207792207792,0.885978584783769
"134","mmu05216","Thyroid cancer",36,0.972972972972973,1,1,0.897674560546875,0.333333333333333,0.89136830150127
"135","mmu05217","Basal cell carcinoma",54,0.857142857142857,1,1,0.902618408203125,0.333333333333333,0.89136830150127
"136","mmu04115","p53 signaling pathway",72,0.96,1,1,0.904937744140625,0.319444444444444,0.894885881491151
"137","mmu04010","MAPK signaling pathway",251,0.839464882943144,1,1,0.901641845703125,0.302788844621514,0.897187417144003
"138","mmu01522","Endocrine resistance",87,0.935483870967742,1,1,0.904693603515625,0.264367816091954,0.90256907047684
"139","mmu01100",NA,1296,0.775583482944345,1,1,0.903472900390625,0.28328173374613,0.955597640912907
"140","mmu04142","Lysosome biogenesis",232,0.913385826771654,1,1,0.907806396484375,0.28448275862069,0.989033203065784
"141","mmu04261","Adrenergic signaling in cardiomyocytes",120,0.769230769230769,1,1,0.910186767578125,0.336134453781513,0.989925957935301
"142","mmu04726","Serotonergic synapse",75,0.547445255474453,1,1,0.910125732421875,0.346666666666667,0.989925957935301
"143","mmu04915","Estrogen signaling pathway",98,0.73134328358209,1,1,0.909576416015625,0.326530612244898,0.989925957935301
"144","mmu04724","Glutamatergic synapse",93,0.794871794871795,1,1,0.910675048828125,0.344086021505376,0.99244782623522
"145","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.911590576171875,0.27710843373494,0.992894533277628
"146","mmu04911","Insulin secretion",63,0.732558139534884,1,1,0.915313720703125,0.365079365079365,0.998032672859969
"147","mmu00051","Fructose and mannose metabolism",32,0.842105263157895,1,1,0.918304443359375,0.3125,0.99857690218913
"148","mmu00561","Glycerolipid metabolism",55,0.859375,1,1,0.915191650390625,0.309090909090909,0.998963092487317
"149","mmu05163","Human cytomegalovirus infection",187,0.736220472440945,1,1,0.911041259765625,0.32620320855615,0.999089175413807
"150","mmu04081","Hormone signaling",121,0.55,1,1,0.912139892578125,0.347107438016529,0.999497156869987
"151","mmu04929","GnRH secretion",48,0.761904761904762,1,1,0.918609619140625,0.3125,0.999517061451863
"152","mmu04625","C-type lectin receptor signaling pathway",80,0.714285714285714,1,1,0.912628173828125,0.3,0.999592197428579
"153","mmu04150","mTOR signaling pathway",142,0.89873417721519,1,1,0.912689208984375,0.295774647887324,0.999603570574776
"154","mmu04910","Insulin signaling pathway",124,0.885714285714286,1,1,0.915191650390625,0.276422764227642,0.999603570574776
"155","mmu03083","Polycomb repressive complex",81,0.920454545454545,1,1,0.918304443359375,0.3125,0.9996372075953
"156","mmu05170","Human immunodeficiency virus 1 infection",187,0.775933609958506,1,1,0.918487548828125,0.294117647058824,0.999657948658892
"157","mmu05142","Chagas disease",75,0.728155339805825,1,1,0.918121337890625,0.32,0.999682472934959
"158","mmu04978","Mineral absorption",44,0.8,1,1,0.927703857421875,0.340909090909091,0.999710119985377
"159","mmu00230","Purine metabolism",102,0.761194029850746,1,1,0.916412353515625,0.313725490196078,0.999734636993996
"160","mmu00061","Fatty acid biosynthesis",15,0.789473684210526,1,1,0.936920166015625,0.333333333333333,0.999758477438472
"161","mmu00190","Oxidative phosphorylation",127,0.900709219858156,1,1,0.983306884765625,0.112,0.999758477438472
"162","mmu00250","Alanine, aspartate and glutamate metabolism",33,0.846153846153846,1,1,0.945037841796875,0.28125,0.999758477438472
"163","mmu00280","Valine, leucine and isoleucine degradation",53,0.929824561403509,1,1,0.970794677734375,0.173076923076923,0.999758477438472
"164","mmu00350","Tyrosine metabolism",28,0.7,1,1,0.962982177734375,0.259259259259259,0.999758477438472
"165","mmu00360","Phenylalanine metabolism",14,0.666666666666667,1,1,0.946807861328125,0.307692307692308,0.999758477438472
"166","mmu00380","Tryptophan metabolism",33,0.634615384615385,1,1,0.965728759765625,0.21875,0.999758477438472
"167","mmu00400",NA,5,0.555555555555556,1,1,0.965728759765625,0.25,0.999758477438472
"168","mmu00410","beta-Alanine metabolism",29,0.90625,1,1,0.957794189453125,0.241379310344828,0.999758477438472
"169","mmu00480","Glutathione metabolism",54,0.73972602739726,1,1,0.920379638671875,0.37037037037037,0.999758477438472
"170","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,1,1,1,0.978485107421875,0.133333333333333,0.999758477438472
"171","mmu01240","Biosynthesis of cofactors",117,0.764705882352941,1,1,0.941314697265625,0.239316239316239,0.999758477438472
"172","mmu02010","ABC transporters",34,0.586206896551724,1,1,0.969818115234375,0.205882352941176,0.999758477438472
"173","mmu03020","RNA polymerase",32,1,1,1,0.956024169921875,0.21875,0.999758477438472
