"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"174","mmu05132","Salmonella infection",219,0.876,1,1,0.818084716796875,0.429223744292237,0.935782252456613
"175","mmu00062","Fatty acid elongation",27,0.9,1,1,0.811187744140625,0.333333333333333,0.939487538452457
"176","mmu05410","Hypertrophic cardiomyopathy",76,0.76,1,1,0.817596435546875,0.447368421052632,0.939908620445085
"177","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",71,0.825581395348837,1,1,0.820892333984375,0.450704225352113,0.939908620445085
"178","mmu04978","Mineral absorption",44,0.8,1,1,0.812896728515625,0.454545454545455,0.948079634774003
"179","mmu04142","Lysosome biogenesis",232,0.913385826771654,1,1,0.821075439453125,0.448275862068966,0.948382953605008
"180","mmu04024","cAMP signaling pathway",159,0.709821428571429,1,1,0.821075439453125,0.411392405063291,0.965194963709243
"181","mmu00514","Other types of O-glycan biosynthesis",37,0.822222222222222,1,1,0.828277587890625,0.459459459459459,0.975528974987327
"182","mmu00071","Fatty acid degradation",40,0.769230769230769,1,1,0.822662353515625,0.45,0.983359989623279
"183","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.819671630859375,0.433734939759036,0.985721609519324
"184","mmu05135","Yersinia infection",118,0.867647058823529,1,1,0.823577880859375,0.415254237288136,0.98685181476928
"185","mmu00983","Drug metabolism - other enzymes",50,0.520833333333333,1,1,0.828399658203125,0.44,0.9890607941672
"186","mmu04210","Apoptosis",118,0.867647058823529,1,1,0.824737548828125,0.423728813559322,0.989965572165423
"187","mmu04270","Vascular smooth muscle contraction",94,0.652777777777778,1,1,0.832489013671875,0.440860215053763,0.999340048407187
"188","mmu04261","Adrenergic signaling in cardiomyocytes",120,0.769230769230769,1,1,0.825286865234375,0.420168067226891,0.999917894068962
"189","mmu00450","Selenocompound metabolism",16,0.941176470588235,1,1,0.918731689453125,0.3125,0.999970060264181
"190","mmu00592","alpha-Linolenic acid metabolism",19,0.76,1,1,0.895355224609375,0.368421052631579,0.999970060264181
"191","mmu00670","One carbon pool by folate",32,0.864864864864865,1,1,0.867279052734375,0.46875,0.999970060264181
"192","mmu01524","Platinum drug resistance",72,0.888888888888889,1,1,0.826507568359375,0.388888888888889,0.999970060264181
"193","mmu02010","ABC transporters",34,0.586206896551724,1,1,0.928741455078125,0.294117647058824,0.999970060264181
"194","mmu03250","Viral life cycle - HIV-1",52,0.825396825396825,1,1,0.871795654296875,0.384615384615385,0.999970060264181
"195","mmu03440","Homologous recombination",40,0.952380952380952,1,1,0.906463623046875,0.3,0.999970060264181
"196","mmu04114","Oocyte meiosis",107,0.869918699186992,1,1,0.839508056640625,0.377358490566038,0.999970060264181
"197","mmu04115","p53 signaling pathway",72,0.96,1,1,0.865020751953125,0.430555555555556,0.999970060264181
"198","mmu04216","Ferroptosis",38,0.926829268292683,1,1,0.827606201171875,0.5,0.999970060264181
"199","mmu04658","Th1 and Th2 cell differentiation",67,0.761363636363636,1,1,0.840545654296875,0.417910447761194,0.999970060264181
"200","mmu04714","Thermogenesis",211,0.894067796610169,1,1,0.900482177734375,0.325358851674641,0.999970060264181
"201","mmu04722","Neurotrophin signaling pathway",114,0.942148760330578,1,1,0.843048095703125,0.368421052631579,0.999970060264181
"202","mmu04723","Retrograde endocannabinoid signaling",116,0.753246753246753,1,1,0.908599853515625,0.324561403508772,0.999970060264181
"203","mmu04910","Insulin signaling pathway",124,0.885714285714286,1,1,0.826995849609375,0.447154471544715,0.999970060264181
"204","mmu04975","Fat digestion and absorption",24,0.558139534883721,1,1,0.936309814453125,0.25,0.999970060264181
"205","mmu05010","Alzheimer disease",341,0.876606683804627,1,1,0.884552001953125,0.333333333333333,0.999970060264181
"206","mmu05032","Morphine addiction",61,0.655913978494624,1,1,0.852203369140625,0.459016393442623,0.999970060264181
"207","mmu05150","Staphylococcus aureus infection",27,0.206106870229008,1,1,0.859039306640625,0.333333333333333,0.999970060264181
"208","mmu05169","Epstein-Barr virus infection",175,0.770925110132159,1,1,0.832916259765625,0.451428571428571,0.999970060264181
"209","mmu05204","Chemical carcinogenesis - DNA adducts",29,0.322222222222222,1,1,0.876190185546875,0.344827586206897,0.999970060264181
"210","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",82,0.931818181818182,1,1,0.830352783203125,0.402439024390244,0.999970060264181
"211","mmu05322","Systemic lupus erythematosus",95,0.633333333333333,1,1,0.935394287109375,0.263157894736842,0.999970060264181
"212","mmu00010","Glycolysis / Gluconeogenesis",55,0.82089552238806,1,1,0.870758056640625,0.425925925925926,0.999970060264181
"213","mmu00020","Citrate cycle (TCA cycle)",29,0.90625,1,1,0.858245849609375,0.379310344827586,0.999970060264181
"214","mmu00030","Pentose phosphate pathway",27,0.794117647058823,1,1,0.859039306640625,0.444444444444444,0.999970060264181
"215","mmu00120","Primary bile acid biosynthesis",10,0.555555555555556,1,1,0.906463623046875,0.4,0.999970060264181
"216","mmu00140","Steroid hormone biosynthesis",20,0.198019801980198,1,1,0.878814697265625,0.35,0.999970060264181
"217","mmu00220","Arginine biosynthesis",16,0.761904761904762,1,1,0.886077880859375,0.25,0.999970060264181
"218","mmu00230","Purine metabolism",102,0.761194029850746,1,1,0.840667724609375,0.401960784313726,0.999970060264181
"219","mmu00240","Pyrimidine metabolism",46,0.807017543859649,1,1,0.899444580078125,0.326086956521739,0.999970060264181
"220","mmu00250","Alanine, aspartate and glutamate metabolism",33,0.846153846153846,1,1,0.867218017578125,0.3125,0.999970060264181
"221","mmu00270","Cysteine and methionine metabolism",49,0.859649122807018,1,1,0.845733642578125,0.479166666666667,0.999970060264181
"222","mmu00280","Valine, leucine and isoleucine degradation",53,0.929824561403509,1,1,0.909088134765625,0.288461538461538,0.999970060264181
"223","mmu00350","Tyrosine metabolism",28,0.7,1,1,0.901947021484375,0.296296296296296,0.999970060264181
"224","mmu00360","Phenylalanine metabolism",14,0.666666666666667,1,1,0.913421630859375,0.307692307692308,0.999970060264181
"225","mmu00380","Tryptophan metabolism",33,0.634615384615385,1,1,0.913787841796875,0.34375,0.999970060264181
"226","mmu00400",NA,5,0.555555555555556,1,1,0.965240478515625,0.25,0.999970060264181
"227","mmu00410","beta-Alanine metabolism",29,0.90625,1,1,0.911712646484375,0.344827586206897,0.999970060264181
"228","mmu00430","Taurine and hypotaurine metabolism",10,0.454545454545455,1,1,0.846588134765625,0.5,0.999970060264181
"229","mmu00440",NA,6,1,1,1,0.846588134765625,0.5,0.999970060264181
"230","mmu00470",NA,6,1,1,1,0.924285888671875,0.166666666666667,0.999970060264181
"231","mmu00500","Starch and sucrose metabolism",20,0.571428571428571,1,1,0.930023193359375,0.35,0.999970060264181
"232","mmu00510","N-Glycan biosynthesis",52,0.912280701754386,1,1,0.846160888671875,0.384615384615385,0.999970060264181
"233","mmu00511","Other glycan degradation",16,0.888888888888889,1,1,0.846588134765625,0.4375,0.999970060264181
"234","mmu00524",NA,3,0.6,1,1,0.936981201171875,0.333333333333333,0.999970060264181
"235","mmu00531","Glycosaminoglycan degradation",17,0.80952380952381,1,1,0.866119384765625,0.470588235294118,0.999970060264181
"236","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.952380952380952,1,1,0.878814697265625,0.45,0.999970060264181
"237","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,0.791666666666667,1,1,0.827606201171875,0.368421052631579,0.999970060264181
"238","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,1,1,1,0.978485107421875,0.2,0.999970060264181
"239","mmu00565","Ether lipid metabolism",40,0.816326530612245,1,1,0.863250732421875,0.4,0.999970060264181
"240","mmu00590","Arachidonic acid metabolism",42,0.471910112359551,1,1,0.863800048828125,0.357142857142857,0.999970060264181
"241","mmu00591","Linoleic acid metabolism",18,0.327272727272727,1,1,0.912078857421875,0.333333333333333,0.999970060264181
"242","mmu00620","Pyruvate metabolism",41,0.911111111111111,1,1,0.885223388671875,0.390243902439024,0.999970060264181
"243","mmu00630","Glyoxylate and dicarboxylate metabolism",27,0.818181818181818,1,1,0.920928955078125,0.296296296296296,0.999970060264181
"244","mmu00640","Propanoate metabolism",30,0.967741935483871,1,1,0.868560791015625,0.433333333333333,0.999970060264181
"245","mmu00650","Butanoate metabolism",22,0.814814814814815,1,1,0.938507080078125,0.227272727272727,0.999970060264181
"246","mmu00740",NA,8,1,1,1,0.965728759765625,0.25,0.999970060264181
"247","mmu00770","Pantothenate and CoA biosynthesis",19,0.904761904761905,1,1,0.864105224609375,0.421052631578947,0.999970060264181
"248","mmu00780",NA,3,1,1,1,0.936981201171875,0.333333333333333,0.999970060264181
"249","mmu00790","Folate biosynthesis",20,0.769230769230769,1,1,0.878814697265625,0.35,0.999970060264181
"250","mmu00860","Porphyrin metabolism",26,0.553191489361702,1,1,0.914154052734375,0.192307692307692,0.999970060264181
"251","mmu00900","Terpenoid backbone biosynthesis",21,0.91304347826087,1,1,0.915924072265625,0.285714285714286,0.999970060264181
"252","mmu00970","Aminoacyl-tRNA biosynthesis",44,0.0954446854663774,1,1,0.842987060546875,0.340909090909091,0.999970060264181
