"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"72","mmu00071","Fatty acid degradation",40,0.769230769230769,1,1,0.972564697265625,0.1,1
"73","mmu00120","Primary bile acid biosynthesis",10,0.555555555555556,1,1,0.999969482421875,0,1
"74","mmu00130","Ubiquinone and other terpenoid-quinone biosynthesis",9,0.75,1,1,0.993560791015625,0.111111111111111,1
"75","mmu00140","Steroid hormone biosynthesis",20,0.198019801980198,1,1,0.999969482421875,0,1
"76","mmu00190","Oxidative phosphorylation",127,0.900709219858156,1,1,0.992401123046875,0.048,1
"77","mmu00220","Arginine biosynthesis",16,0.761904761904762,1,1,0.981231689453125,0.1875,1
"78","mmu00230","Purine metabolism",102,0.761194029850746,1,1,0.969207763671875,0.196078431372549,1
"79","mmu00232",NA,2,0.333333333333333,1,1,0.999969482421875,0,1
"80","mmu00240","Pyrimidine metabolism",46,0.807017543859649,1,1,0.987762451171875,0.108695652173913,1
"81","mmu00250","Alanine, aspartate and glutamate metabolism",33,0.846153846153846,1,1,0.981231689453125,0.15625,1
"82","mmu00270","Cysteine and methionine metabolism",49,0.859649122807018,1,1,0.965667724609375,0.208333333333333,1
"83","mmu00280","Valine, leucine and isoleucine degradation",53,0.929824561403509,1,1,0.984039306640625,0.115384615384615,1
"84","mmu00310","Lysine degradation",58,0.90625,1,1,0.976959228515625,0.120689655172414,1
"85","mmu00340","Histidine metabolism",18,0.692307692307692,1,1,0.998382568359375,0.0555555555555556,1
"86","mmu00350","Tyrosine metabolism",28,0.7,1,1,0.988433837890625,0.0740740740740741,1
"87","mmu00360","Phenylalanine metabolism",14,0.666666666666667,1,1,0.987518310546875,0.153846153846154,1
"88","mmu00380","Tryptophan metabolism",33,0.634615384615385,1,1,0.987030029296875,0.09375,1
"89","mmu00400",NA,5,0.555555555555556,1,1,0.999969482421875,0,1
"90","mmu00410","beta-Alanine metabolism",29,0.90625,1,1,0.976776123046875,0.172413793103448,1
"91","mmu00430","Taurine and hypotaurine metabolism",10,0.454545454545455,1,1,0.994781494140625,0.1,1
"92","mmu00440",NA,6,1,1,1,0.999969482421875,0,1
"93","mmu00450","Selenocompound metabolism",16,0.941176470588235,1,1,0.991790771484375,0.0625,1
"94","mmu00480","Glutathione metabolism",54,0.73972602739726,1,1,0.968292236328125,0.185185185185185,1
"95","mmu00510","N-Glycan biosynthesis",52,0.912280701754386,1,1,0.990447998046875,0.0769230769230769,1
"96","mmu00511","Other glycan degradation",16,0.888888888888889,1,1,0.998016357421875,0.0625,1
"97","mmu00512","Mucin type O-glycan biosynthesis",23,0.71875,1,1,0.991119384765625,0.130434782608696,1
"98","mmu00513","Various types of N-glycan biosynthesis",42,0.91304347826087,1,1,0.992523193359375,0.0476190476190476,1
"99","mmu00514","Other types of O-glycan biosynthesis",37,0.822222222222222,1,1,0.990447998046875,0.108108108108108,1
"100","mmu00515","Mannose type O-glycan biosynthesis",21,0.91304347826087,1,1,0.980560302734375,0.0476190476190476,1
"101","mmu00524",NA,3,0.6,1,1,0.999969482421875,0,1
"102","mmu00531","Glycosaminoglycan degradation",17,0.80952380952381,1,1,0.969879150390625,0.117647058823529,1
"103","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.952380952380952,1,1,0.994842529296875,0.05,1
"104","mmu00533","Glycosaminoglycan biosynthesis - keratan sulfate",12,0.857142857142857,1,1,0.985260009765625,0.0833333333333333,1
"105","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,0.791666666666667,1,1,0.998565673828125,0,1
"106","mmu00541","Biosynthesis of various nucleotide sugars",20,0.952380952380952,1,1,0.961883544921875,0.157894736842105,1
"107","mmu00561","Glycerolipid metabolism",55,0.859375,1,1,0.991546630859375,0.0545454545454545,1
"108","mmu00562","Inositol phosphate metabolism",69,0.896103896103896,1,1,0.975250244140625,0.159420289855072,1
"109","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,1,1,1,0.994842529296875,0.1,1
"110","mmu00564","Glycerophospholipid metabolism",90,0.882352941176471,1,1,0.988922119140625,0.1,1
"111","mmu00565","Ether lipid metabolism",40,0.816326530612245,1,1,0.991729736328125,0.075,1
"112","mmu00590","Arachidonic acid metabolism",42,0.471910112359551,1,1,0.992584228515625,0.0714285714285714,1
"113","mmu00591","Linoleic acid metabolism",18,0.327272727272727,1,1,0.998443603515625,0,1
"114","mmu00592","alpha-Linolenic acid metabolism",19,0.76,1,1,0.986846923828125,0.105263157894737,1
"115","mmu00600","Sphingolipid metabolism",48,0.857142857142857,1,1,0.976593017578125,0.145833333333333,1
"116","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series",25,0.925925925925926,1,1,0.968597412109375,0.12,1
"117","mmu00603","Glycosphingolipid biosynthesis - globo and isoglobo series",15,0.882352941176471,1,1,0.978485107421875,0.133333333333333,1
"118","mmu00604","Glycosphingolipid biosynthesis - ganglio series",14,0.933333333333333,1,1,0.989288330078125,0.142857142857143,1
"119","mmu00650","Butanoate metabolism",22,0.814814814814815,1,1,0.971893310546875,0.0909090909090909,1
"120","mmu00660",NA,1,0.5,1,1,0.999969482421875,0,1
"121","mmu00670","One carbon pool by folate",32,0.864864864864865,1,1,0.965789794921875,0.21875,1
"122","mmu00730","Thiamine metabolism",11,0.733333333333333,1,1,0.958892822265625,0.272727272727273,1
"123","mmu00750",NA,9,1,1,1,0.973236083984375,0.111111111111111,1
"124","mmu00760","Nicotinate and nicotinamide metabolism",35,0.813953488372093,1,1,0.978485107421875,0.142857142857143,1
